CustomerID,Age,Gender,Tenure,MonthlyCharges,ContractType,InternetService,TotalCharges,TechSupport,Churn,ChurnFlag,AgeDataQualityFlag,TenureDataQualityFlag,AgeGroup,TenureSegment,MonthlyChargeBand,AnnualRevenue,ActualMonthlyRevenueLost,ActualAnnualRevenueLost,CustomerLifecycleStage,ChurnProbability,RiskBand,MonthlyRevenueAtRisk,AnnualRevenueAtRisk,MonthlyChargesNormalized,TotalChargesNormalized,TenureNormalized,CustomerValueScore,ValueTier,RetentionPriorityScore,RetentionPriorityRank,PriorityTier,RecommendedAction,InterventionCost,ExpectedSuccessRate,ExpectedRevenueProtected,ExpectedNetBenefit,ExpectedROI,CampaignRank,CumulativeCampaignCost,CampaignRiskTier,CumulativeExpectedRevenueProtected,CumulativeExpectedNetBenefit
602,35,Male,6,104.96,Month-to-Month,Fiber Optic,629.76,Yes,Yes,1,Expected Range,Expected Range,35-44,0-6 Months,Premium,1259.52,104.96,1259.52,New,1.0,Critical,104.96,1259.52,0.8332592263228102,0.0507206282090003,0.04918032786885246,0.36335099236948737,High Value,0.745340396947795,202,High Priority,Contract Upgrade Offer,40,0.2,251.904,211.904,5.2976,61,2440,High,16500.866160000005,14060.866160000001
357,44,Male,9,104.48,Month-to-Month,DSL,940.32,Yes,Yes,1,Expected Range,Expected Range,35-44,7-12 Months,Premium,1253.76,104.48,1253.76,Developing,1.0,Critical,104.48,1253.76,0.8279235215651402,0.07573301117487165,0.07377049180327869,0.37611858548808086,High Value,0.7504474341952323,182,High Priority,Contract Upgrade Offer,40,0.2,250.752,210.752,5.268800000000001,62,2480,High,16751.618160000005,14271.618160000002
578,52,Female,10,104.46,Month-to-Month,No Internet,1044.6,No,Yes,1,Expected Range,Expected Range,45-54,7-12 Months,Premium,1253.52,104.46,1253.52,Developing,1.0,Critical,104.46,1253.52,0.8277012005335704,0.08413168227121715,0.0819672131147541,0.3810183722870427,Top Value,0.7524073489148171,174,High Priority,Contract Upgrade Offer,40,0.2,250.704,210.704,5.2676,63,2520,High,17002.322160000007,14482.322160000002
395,56,Male,15,104.42,Month-to-Month,DSL,1566.3,No,Yes,1,Expected Range,Expected Range,55-64,13-24 Months,Premium,1253.04,104.42,1253.04,Developing,1.0,Critical,104.42,1253.04,0.8272565584704314,0.12614919963757174,0.12295081967213116,0.4057925481793555,Top Value,0.7623170192717422,134,High Priority,Contract Upgrade Offer,40,0.2,250.608,210.608,5.2652,64,2560,High,17252.930160000007,14692.930160000002
600,48,Female,41,104.2,Month-to-Month,DSL,4272.2,No,Yes,1,Expected Range,Expected Range,45-54,25-48 Months,Premium,1250.4,104.2,1250.4,Established,1.0,Critical,104.2,1250.4,0.8248110271231659,0.34408134501157756,0.33606557377049184,0.5343692750459414,Top Value,0.8137477100183765,38,Immediate Action,Contract Upgrade Offer,40,0.2,250.08000000000004,210.08000000000004,5.252000000000001,65,2600,High,17503.01016000001,14903.010160000002
757,49,Male,6,104.09,Month-to-Month,Fiber Optic,624.54,No,Yes,1,Expected Range,Expected Range,45-54,0-6 Months,Premium,1249.08,104.09,1249.08,New,1.0,Critical,104.09,1249.08,0.8235882614495333,0.050300211416490485,0.04918032786885246,0.35933546054279814,High Value,0.7437341842171192,211,High Priority,Contract Upgrade Offer,40,0.2,249.816,209.816,5.2454,66,2640,High,17752.826160000008,15112.826160000002
266,32,Male,24,104.01,Month-to-Month,No Internet,2496.24,No,Yes,1,Expected Range,Expected Range,25-34,13-24 Months,Premium,1248.1200000000001,104.01,1248.1200000000001,Developing,1.0,Critical,104.01,1248.1200000000001,0.8226989773232549,0.20104620960434913,0.19672131147540983,0.44862609215967664,Top Value,0.7794504368638706,86,High Priority,Contract Upgrade Offer,40,0.2,249.62400000000002,209.62400000000002,5.240600000000001,67,2680,High,18002.450160000008,15322.450160000002
481,43,Female,0,103.89,Month-to-Month,Fiber Optic,0.0,No,Yes,1,Expected Range,Expected Range,35-44,0-6 Months,Premium,1246.68,103.89,1246.68,New,1.0,Critical,103.89,1246.68,0.8213650511338373,0.0,0.0,0.3285460204535349,High Value,0.7314184081814139,266,High Priority,Contract Upgrade Offer,40,0.2,249.336,209.336,5.2334000000000005,68,2720,High,18251.786160000007,15531.786160000001
761,39,Male,18,103.65,Month-to-Month,Fiber Optic,1865.7,No,Yes,1,Expected Range,Expected Range,35-44,13-24 Months,Premium,1243.8000000000002,103.65,1243.8000000000002,Developing,1.0,Critical,103.65,1243.8000000000002,0.8186971987550025,0.15026276049531864,0.14754098360655737,0.41695609157700186,Top Value,0.7667824366308007,118,High Priority,Contract Upgrade Offer,40,0.2,248.76000000000005,208.76000000000005,5.219000000000001,69,2760,High,18500.546160000005,15740.546160000002
446,51,Female,5,103.57,Month-to-Month,Fiber Optic,517.8499999999999,Yes,Yes,1,Expected Range,Expected Range,45-54,0-6 Months,Premium,1242.84,103.57,1242.84,New,1.0,Critical,103.57,1242.84,0.8178079146287238,0.041707439846974725,0.04098360655737705,0.35196667143727495,High Value,0.7407866685749099,221,High Priority,Contract Upgrade Offer,40,0.2,248.56799999999998,208.56799999999998,5.2142,70,2800,High,18749.114160000005,15949.114160000001
882,39,Female,42,103.12,Month-to-Month,DSL,4331.04,No,Yes,1,Expected Range,Expected Range,35-44,25-48 Months,Premium,1237.44,103.12,1237.44,Established,1.0,Critical,103.12,1237.44,0.8128056914184083,0.34882029598308667,0.3442622950819672,0.5332749539319355,Top Value,0.8133099815727742,39,Immediate Action,Contract Upgrade Offer,40,0.2,247.48800000000003,207.48800000000003,5.187200000000001,71,2840,High,18996.602160000006,16156.60216
928,48,Male,0,102.89,Month-to-Month,Fiber Optic,0.0,Yes,Yes,1,Expected Range,Expected Range,45-54,0-6 Months,Premium,1234.68,102.89,1234.68,New,1.0,Critical,102.89,1234.68,0.8102489995553581,0.0,0.0,0.32409959982214326,High Value,0.7296398399288573,273,High Priority,Contract Upgrade Offer,40,0.2,246.93600000000004,206.93600000000004,5.173400000000001,72,2880,High,19243.538160000007,16363.53816
527,28,Female,20,102.51,Month-to-Month,No Internet,2050.2000000000003,No,Yes,1,Expected Range,Expected Range,25-34,13-24 Months,Premium,1230.1200000000001,102.51,1230.1200000000001,Developing,1.0,Critical,102.51,1230.1200000000001,0.806024899955536,0.1651223195409242,0.1639344262295082,0.42118637837891487,Top Value,0.768474551351566,111,High Priority,Contract Upgrade Offer,40,0.2,246.02400000000003,206.02400000000003,5.150600000000001,73,2920,High,19489.56216000001,16569.56216
686,52,Female,5,102.51,Month-to-Month,DSL,512.5500000000001,Yes,Yes,1,Expected Range,Expected Range,45-54,0-6 Months,Premium,1230.1200000000001,102.51,1230.1200000000001,New,1.0,Critical,102.51,1230.1200000000001,0.806024899955536,0.04128057988523105,0.04098360655737705,0.3471040645813895,High Value,0.7388416258325557,229,High Priority,Contract Upgrade Offer,40,0.2,246.02400000000003,206.02400000000003,5.150600000000001,74,2960,High,19735.58616000001,16775.586160000003
624,58,Male,7,102.49,Month-to-Month,Fiber Optic,717.43,Yes,Yes,1,Expected Range,Expected Range,55-64,7-12 Months,Premium,1229.8799999999999,102.49,1229.8799999999999,Developing,1.0,Critical,102.49,1229.8799999999999,0.8058025789239662,0.057781536293164196,0.05737704918032787,0.35688883156727597,High Value,0.7427555326269104,214,High Priority,Contract Upgrade Offer,40,0.2,245.976,205.976,5.1494,75,3000,High,19981.56216000001,16981.56216
23,45,Male,10,102.4,Month-to-Month,DSL,1024.0,Yes,Yes,1,Expected Range,Expected Range,45-54,7-12 Months,Premium,1228.8000000000002,102.4,1228.8000000000002,Developing,1.0,Critical,102.4,1228.8000000000002,0.8048021342819032,0.08247256619349642,0.0819672131147541,0.3712780551591736,High Value,0.7485112220636694,190,High Priority,Contract Upgrade Offer,40,0.2,245.76000000000005,205.76000000000005,5.144000000000001,76,3040,High,20227.322160000007,17187.32216
151,47,Female,6,102.4,Month-to-Month,Fiber Optic,614.4000000000001,No,Yes,1,Expected Range,Expected Range,45-54,0-6 Months,Premium,1228.8000000000002,102.4,1228.8000000000002,New,1.0,Critical,102.4,1228.8000000000002,0.8048021342819032,0.04948353971609786,0.04918032786885246,0.3515351745806087,High Value,0.7406140698322434,222,High Priority,Contract Upgrade Offer,40,0.2,245.76000000000005,205.76000000000005,5.144000000000001,77,3080,High,20473.082160000005,17393.082159999998
31,38,Male,34,102.27,Month-to-Month,DSL,3477.18,No,Yes,1,Expected Range,Expected Range,35-44,25-48 Months,Premium,1227.24,102.27,1227.24,Established,1.0,Critical,102.27,1227.24,0.8033570475767009,0.2800507399577167,0.27868852459016397,0.48903270916342223,Top Value,0.7956130836653689,62,High Priority,Contract Upgrade Offer,40,0.2,245.448,205.448,5.1362000000000005,78,3120,High,20718.530160000006,17598.53016
180,72,Female,40,102.25,Month-to-Month,Fiber Optic,4090.0,No,Yes,1,Expected Range,Expected Range,65+,25-48 Months,Premium,1227.0,102.25,1227.0,Established,1.0,Critical,102.25,1227.0,0.8031347265451312,0.3294070270814457,0.3278688524590164,0.5185135632113126,Top Value,0.8074054252845251,48,Immediate Action,Contract Upgrade Offer,40,0.2,245.4,205.4,5.135,79,3160,High,20963.930160000007,17803.93016
489,61,Female,38,102.09,Month-to-Month,DSL,3879.42,No,Yes,1,Expected Range,Expected Range,55-64,25-48 Months,Premium,1225.08,102.09,1225.08,Established,1.0,Critical,102.09,1225.08,0.8013561582925746,0.3124469948655995,0.3114754098360656,0.507767763979006,Top Value,0.8031071055916024,51,Immediate Action,Contract Upgrade Offer,40,0.2,245.016,205.016,5.1254,80,3200,High,21208.946160000007,18008.94616
236,51,Female,35,101.85,Month-to-Month,DSL,3564.75,No,Yes,1,Expected Range,Expected Range,45-54,25-48 Months,Premium,1222.1999999999998,101.85,1222.1999999999998,Established,1.0,Critical,101.85,1222.1999999999998,0.7986883059137395,0.28710359408033825,0.2868852459016394,0.491682891769024,Top Value,0.7966731567076096,58,High Priority,Contract Upgrade Offer,40,0.2,244.43999999999997,204.43999999999997,5.110999999999999,81,3240,High,21453.386160000005,18213.38616
65,53,Female,0,101.66,Month-to-Month,Fiber Optic,0.0,Yes,Yes,1,Expected Range,Expected Range,45-54,0-6 Months,Premium,1219.92,101.66,1219.92,New,1.0,Critical,101.66,1219.92,0.7965762561138285,0.0,0.0,0.3186305024455314,High Value,0.7274522009782125,279,High Priority,Contract Upgrade Offer,40,0.2,243.98400000000004,203.98400000000004,5.099600000000001,82,3280,High,21697.370160000006,18417.37016
670,55,Female,24,100.86,Month-to-Month,No Internet,2420.64,No,Yes,1,Expected Range,Expected Range,55-64,13-24 Months,Premium,1210.32,100.86,1210.32,Developing,1.0,Critical,100.86,1210.32,0.787683414851045,0.1949574146783449,0.19672131147540983,0.4324887889466912,Top Value,0.7729955155786765,102,High Priority,Contract Upgrade Offer,40,0.2,242.064,202.064,5.0516,83,3320,High,21939.434160000004,18619.434159999997
854,56,Female,12,100.18,Month-to-Month,No Internet,1202.16,No,Yes,1,Expected Range,Expected Range,55-64,7-12 Months,Premium,1202.16,100.18,1202.16,Developing,1.0,Critical,100.18,1202.16,0.7801244997776791,0.09682150407731803,0.09836065573770492,0.37052749027255916,High Value,0.7482109961090236,191,High Priority,Contract Upgrade Offer,40,0.2,240.43200000000002,200.43200000000002,5.010800000000001,84,3360,High,22179.866160000005,18819.866159999998
759,36,Female,21,100.16,Month-to-Month,No Internet,2103.36,No,Yes,1,Expected Range,Expected Range,35-44,13-24 Months,Premium,1201.92,100.16,1201.92,Developing,1.0,Critical,100.16,1201.92,0.7799021787461093,0.16940380549682876,0.1721311475409836,0.41428499030757976,Top Value,0.7657139961230319,120,High Priority,Contract Upgrade Offer,40,0.2,240.38400000000001,200.38400000000001,5.009600000000001,85,3400,High,22420.250160000003,19020.250159999996
80,25,Female,6,100.02,Month-to-Month,No Internet,600.12,No,Yes,1,Expected Range,Expected Range,25-34,0-6 Months,Premium,1200.24,100.02,1200.24,New,1.0,Critical,100.02,1200.24,0.7783459315251224,0.04833343400785261,0.04918032786885246,0.3405501564800105,High Value,0.7362200625920042,239,High Priority,Contract Upgrade Offer,40,0.2,240.048,200.048,5.0012,86,3440,High,22660.298160000002,19220.298159999995
273,56,Female,32,99.93,Month-to-Month,No Internet,3197.76,No,Yes,1,Expected Range,Expected Range,55-64,25-48 Months,High,1199.16,99.93,1199.16,Established,1.0,Critical,99.93,1199.16,0.7773454868830594,0.25754636061612807,0.26229508196721313,0.46665319146067186,Top Value,0.7866612765842688,73,High Priority,Contract Upgrade Offer,40,0.2,239.83200000000002,199.83200000000002,4.995800000000001,87,3480,High,22900.13016,19420.130159999993
397,27,Male,0,99.77,Month-to-Month,Fiber Optic,0.0,Yes,Yes,1,Expected Range,Expected Range,25-34,0-6 Months,High,1197.24,99.77,1197.24,New,1.0,Critical,99.77,1197.24,0.7755669186305025,0.0,0.0,0.310226767452201,High Value,0.7240907069808804,298,High Priority,Contract Upgrade Offer,40,0.2,239.448,199.448,4.9862,88,3520,High,23139.57816,19619.578159999994
355,44,Male,4,99.25,Month-to-Month,No Internet,397.0,No,Yes,1,Expected Range,Expected Range,35-44,0-6 Months,High,1191.0,99.25,1191.0,New,1.0,Critical,99.25,1191.0,0.7697865718096932,0.031974227323064534,0.03278688524590164,0.3273023295984253,High Value,0.7309209318393701,270,High Priority,Contract Upgrade Offer,40,0.2,238.20000000000002,198.20000000000002,4.955,89,3560,High,23377.77816,19817.778159999994
125,50,Male,3,98.79,Month-to-Month,DSL,296.37,No,Yes,1,Expected Range,Expected Range,45-54,0-6 Months,High,1185.48,98.79,1185.48,New,1.0,Critical,98.79,1185.48,0.7646731880835929,0.023869525823014194,0.02459016393442623,0.32037115025509866,High Value,0.7281484601020395,275,High Priority,Contract Upgrade Offer,40,0.2,237.096,197.096,4.9274000000000004,90,3600,High,23614.874160000003,20014.874159999996
81,42,Male,7,98.48,Month-to-Month,Fiber Optic,689.36,No,Yes,1,Expected Range,Expected Range,35-44,7-12 Months,High,1181.76,98.48,1181.76,Developing,1.0,Critical,98.48,1181.76,0.7612272120942642,0.05552078928823115,0.05737704918032787,0.33826742338366855,High Value,0.7353069693534674,245,High Priority,Contract Upgrade Offer,40,0.2,236.352,196.352,4.9088,91,3640,High,23851.226160000002,20211.226159999995
645,42,Male,6,98.16,Month-to-Month,Fiber Optic,588.96,No,Yes,1,Expected Range,Expected Range,35-44,0-6 Months,High,1177.92,98.16,1177.92,New,1.0,Critical,98.16,1177.92,0.7576700755891508,0.04743461189972818,0.04918032786885246,0.3319652263677783,High Value,0.7327860905471113,258,High Priority,Contract Upgrade Offer,40,0.2,235.58400000000003,195.58400000000003,4.889600000000001,92,3680,High,24086.81016,20406.810159999994
447,48,Female,4,98.13,Month-to-Month,No Internet,392.52,No,Yes,1,Expected Range,Expected Range,45-54,0-6 Months,High,1177.56,98.13,1177.56,New,1.0,Critical,98.13,1177.56,0.7573365940417964,0.031613409845967985,0.03278688524590164,0.3221960523742828,High Value,0.7288784209497131,274,High Priority,Contract Upgrade Offer,40,0.2,235.512,195.512,4.8878,93,3720,High,24322.32216,20602.322159999992
137,37,Female,82,98.11,Month-to-Month,Fiber Optic,8045.02,No,Yes,1,Expected Range,Expected Range,35-44,73+ Months,High,1177.32,98.11,1177.32,Loyal,0.9988888888888887,Critical,98.00098888888887,1176.0118666666665,0.7571142730102269,0.6479428168730494,0.6721311475409837,0.697658481994904,Top Value,0.8783967261312948,10,Immediate Action,Contract Upgrade Offer,40,0.2,235.2023733333333,195.2023733333333,4.880059333333333,94,3760,High,24557.524533333333,20797.524533333326
595,55,Male,8,97.72,Month-to-Month,No Internet,781.76,No,Yes,1,Expected Range,Expected Range,55-64,7-12 Months,High,1172.6399999999999,97.72,1172.6399999999999,Developing,1.0,Critical,97.72,1172.6399999999999,0.7527790128946199,0.06296264975334742,0.06557377049180328,0.3395419751944704,High Value,0.7358167900777881,242,High Priority,Contract Upgrade Offer,40,0.2,234.528,194.528,4.8632,95,3800,High,24792.05253333333,20992.052533333324
419,56,Male,0,119.11,One-Year,Fiber Optic,0.0,No,Yes,1,Expected Range,Expected Range,55-64,0-6 Months,Premium,1429.32,119.11,1429.32,New,1.0,Critical,119.11,1429.32,0.9905513561582926,0.0,0.0,0.39622054246331706,Top Value,0.7584882169853269,149,High Priority,Complimentary Tech Support,20,0.15,214.398,194.398,9.719899999999999,96,3820,High,25006.450533333333,21186.450533333325
335,54,Female,20,97.52,Month-to-Month,No Internet,1950.4,No,Yes,1,Expected Range,Expected Range,45-54,13-24 Months,High,1170.24,97.52,1170.24,Developing,1.0,Critical,97.52,1170.24,0.7505558025789241,0.15708446592167521,0.1639344262295082,0.396185490661533,Top Value,0.7584741962646132,150,High Priority,Contract Upgrade Offer,40,0.2,234.048,194.048,4.8512,97,3860,High,25240.49853333333,21380.498533333324
40,46,Female,9,97.5,Month-to-Month,No Internet,877.5,No,Yes,1,Expected Range,Expected Range,45-54,7-12 Months,High,1170.0,97.5,1170.0,Developing,1.0,Critical,97.5,1170.0,0.7503334815473546,0.07067351253397765,0.07377049180327869,0.3433117449566537,High Value,0.7373246979826614,235,High Priority,Contract Upgrade Offer,40,0.2,234.0,194.0,4.85,98,3900,High,25474.49853333333,21574.498533333324
741,26,Male,11,117.96,One-Year,No Internet,1297.56,No,Yes,1,Expected Range,Expected Range,25-34,7-12 Months,Premium,1415.52,117.96,1415.52,Developing,1.0,Critical,117.96,1415.52,0.9777678968430414,0.10450498338870431,0.09016393442622951,0.45022488652982046,Top Value,0.7800899546119282,84,High Priority,Complimentary Tech Support,20,0.15,212.328,192.328,9.6164,99,3920,High,25686.826533333333,21766.826533333326
36,32,Female,1,96.8,Month-to-Month,Fiber Optic,96.8,No,Yes,1,Expected Range,Expected Range,25-34,0-6 Months,High,1161.6,96.8,1161.6,New,1.0,Critical,96.8,1161.6,0.7425522454424189,0.007796234772978959,0.00819672131147541,0.30179876067537903,High Value,0.7207195042701516,310,High Priority,Contract Upgrade Offer,40,0.2,232.32,192.32,4.808,100,3960,High,25919.146533333333,21959.146533333325
498,43,Female,6,96.5,Month-to-Month,No Internet,579.0,No,Yes,1,Expected Range,Expected Range,35-44,0-6 Months,High,1158.0,96.5,1158.0,New,1.0,Critical,96.5,1158.0,0.7392174299688752,0.04663243733011175,0.04918032786885246,0.3243034070203023,High Value,0.7297213628081209,272,High Priority,Contract Upgrade Offer,40,0.2,231.60000000000002,191.60000000000002,4.790000000000001,101,4000,High,26150.74653333333,22150.746533333324
204,55,Female,10,96.37,Month-to-Month,Fiber Optic,963.7,No,Yes,1,Expected Range,Expected Range,55-64,7-12 Months,High,1156.44,96.37,1156.44,Developing,1.0,Critical,96.37,1156.44,0.7377723432636729,0.07761602738346925,0.0819672131147541,0.3427663501683719,High Value,0.7371065400673488,236,High Priority,Contract Upgrade Offer,40,0.2,231.288,191.288,4.7822000000000005,102,4040,High,26382.03453333333,22342.034533333324
414,57,Female,6,116.7,One-Year,No Internet,700.2,No,Yes,1,Expected Range,Expected Range,55-64,0-6 Months,Premium,1400.4,116.7,1400.4,New,1.0,Critical,116.7,1400.4,0.9637616718541575,0.056393838719420115,0.04918032786885246,0.41753759426067316,Top Value,0.7670150377042693,116,High Priority,Complimentary Tech Support,20,0.15,210.06,190.06,9.503,103,4060,High,26592.094533333333,22532.094533333326
930,44,Male,44,95.72,Month-to-Month,Fiber Optic,4211.68,No,Yes,1,Expected Range,Expected Range,35-44,25-48 Months,High,1148.6399999999999,95.72,1148.6399999999999,Established,1.0,Critical,95.72,1148.6399999999999,0.7305469097376613,0.33920708748615724,0.36065573770491804,0.5011051789414491,Top Value,0.8004420715765797,55,Immediate Action,Contract Upgrade Offer,40,0.2,229.72799999999998,189.72799999999998,4.7432,104,4100,High,26821.822533333332,22721.822533333325
