CustomerID,Age,Gender,Tenure,MonthlyCharges,ContractType,InternetService,TotalCharges,TechSupport,Churn,ChurnFlag,AgeDataQualityFlag,TenureDataQualityFlag,AgeGroup,TenureSegment,MonthlyChargeBand,AnnualRevenue,ActualMonthlyRevenueLost,ActualAnnualRevenueLost,CustomerLifecycleStage,ChurnProbability,RiskBand,MonthlyRevenueAtRisk,AnnualRevenueAtRisk,MonthlyChargesNormalized,TotalChargesNormalized,TenureNormalized,CustomerValueScore,ValueTier,RetentionPriorityScore,RetentionPriorityRank,PriorityTier,RecommendedAction,InterventionCost,ExpectedSuccessRate,ExpectedRevenueProtected,ExpectedNetBenefit,ExpectedROI,CampaignRank,CumulativeCampaignCost,CampaignRiskTier,CumulativeExpectedRevenueProtected,CumulativeExpectedNetBenefit,IsActionable,ActionableCampaignRank,ActionableCumulativeCost,SelectedUnderBudget_1000,SelectedUnderBudget_2500,SelectedUnderBudget_5000,SelectedUnderBudget_10000,SelectedUnderBudget_15000,SelectedUnderBudget_20000
905,46,Female,16,106.5,Month-to-Month,No Internet,1704.0,No,Yes,1,Expected Range,Expected Range,45-54,13-24 Months,Premium,1278.0,106.5,1278.0,Developing,1.0,Critical,106.5,1278.0,0.8503779457536684,0.13723950468136514,0.13114754098360656,0.42097189018584685,Top Value,0.7683887560743388,112,High Priority,Contract Upgrade Offer,40,0.2,255.60000000000002,215.60000000000002,5.390000000000001,54,2160,High,14728.226160000004,12568.22616,True,54.0,2160.0,False,True,True,True,True,True
102,40,Male,0,106.04,Month-to-Month,Fiber Optic,0.0,Yes,Yes,1,Expected Range,Expected Range,35-44,0-6 Months,Premium,1272.48,106.04,1272.48,New,1.0,Critical,106.04,1272.48,0.8452645620275681,0.0,0.0,0.33810582481102724,High Value,0.7352423299244109,247,High Priority,Contract Upgrade Offer,40,0.2,254.496,214.496,5.3624,55,2200,High,14982.722160000003,12782.72216,True,55.0,2200.0,False,True,True,True,True,True
533,44,Female,11,105.68,Month-to-Month,Fiber Optic,1162.48,Yes,Yes,1,Expected Range,Expected Range,35-44,7-12 Months,Premium,1268.16,105.68,1268.16,Developing,1.0,Critical,105.68,1268.16,0.8412627834593154,0.09362569213732004,0.09016393442622951,0.39181508923834557,Top Value,0.7567260356953383,158,High Priority,Contract Upgrade Offer,40,0.2,253.63200000000003,213.63200000000003,5.340800000000001,56,2240,High,15236.354160000003,12996.354159999999,True,56.0,2240.0,False,True,True,True,True,True
277,46,Female,7,105.61,Month-to-Month,No Internet,739.27,No,Yes,1,Expected Range,Expected Range,45-54,7-12 Months,Premium,1267.32,105.61,1267.32,Developing,1.0,Critical,105.61,1267.32,0.8404846598488218,0.05954052149400987,0.05737704918032787,0.3713773087575142,High Value,0.7485509235030057,189,High Priority,Contract Upgrade Offer,40,0.2,253.464,213.464,5.3366,57,2280,High,15489.818160000003,13209.818159999999,True,57.0,2280.0,False,True,True,True,True,True
371,45,Male,2,105.53,Month-to-Month,No Internet,211.06,No,Yes,1,Expected Range,Expected Range,45-54,0-6 Months,Premium,1266.3600000000001,105.53,1266.3600000000001,New,1.0,Critical,105.53,1266.3600000000001,0.8395953757225434,0.01699869123124937,0.01639344262295082,0.34588605287569235,High Value,0.7383544211502769,230,High Priority,Contract Upgrade Offer,40,0.2,253.27200000000005,213.27200000000005,5.331800000000001,58,2320,High,15743.090160000003,13423.09016,True,58.0,2320.0,False,True,True,True,True,True
286,25,Male,43,105.44,Month-to-Month,Fiber Optic,4533.92,No,Yes,1,Expected Range,Expected Range,25-34,25-48 Months,Premium,1265.28,105.44,1265.28,Established,1.0,Critical,105.44,1265.28,0.8385949310804803,0.3651601731601732,0.3524590163934426,0.5513587871366135,Top Value,0.8205435148546454,34,Immediate Action,Contract Upgrade Offer,40,0.2,253.056,213.056,5.3264000000000005,59,2360,High,15996.146160000004,13636.14616,True,59.0,2360.0,False,True,True,True,True,True
129,45,Female,6,105.34,Month-to-Month,Fiber Optic,632.04,Yes,Yes,1,Expected Range,Expected Range,45-54,0-6 Months,Premium,1264.08,105.34,1264.08,New,1.0,Critical,105.34,1264.08,0.8374833259226324,0.05090425853216551,0.04918032786885246,0.36510490282252406,High Value,0.7460419611290097,198,High Priority,Contract Upgrade Offer,40,0.2,252.816,212.816,5.3204,60,2400,High,16248.962160000005,13848.962160000001,True,60.0,2400.0,False,True,True,True,True,True
602,35,Male,6,104.96,Month-to-Month,Fiber Optic,629.76,Yes,Yes,1,Expected Range,Expected Range,35-44,0-6 Months,Premium,1259.52,104.96,1259.52,New,1.0,Critical,104.96,1259.52,0.8332592263228102,0.0507206282090003,0.04918032786885246,0.36335099236948737,High Value,0.745340396947795,202,High Priority,Contract Upgrade Offer,40,0.2,251.904,211.904,5.2976,61,2440,High,16500.866160000005,14060.866160000001,True,61.0,2440.0,False,True,True,True,True,True
357,44,Male,9,104.48,Month-to-Month,DSL,940.32,Yes,Yes,1,Expected Range,Expected Range,35-44,7-12 Months,Premium,1253.76,104.48,1253.76,Developing,1.0,Critical,104.48,1253.76,0.8279235215651402,0.07573301117487165,0.07377049180327869,0.37611858548808086,High Value,0.7504474341952323,182,High Priority,Contract Upgrade Offer,40,0.2,250.752,210.752,5.268800000000001,62,2480,High,16751.618160000005,14271.618160000002,True,62.0,2480.0,False,True,True,True,True,True
578,52,Female,10,104.46,Month-to-Month,No Internet,1044.6,No,Yes,1,Expected Range,Expected Range,45-54,7-12 Months,Premium,1253.52,104.46,1253.52,Developing,1.0,Critical,104.46,1253.52,0.8277012005335704,0.08413168227121715,0.0819672131147541,0.3810183722870427,Top Value,0.7524073489148171,174,High Priority,Contract Upgrade Offer,40,0.2,250.704,210.704,5.2676,63,2520,High,17002.322160000007,14482.322160000002,True,63.0,2520.0,False,False,True,True,True,True
395,56,Male,15,104.42,Month-to-Month,DSL,1566.3,No,Yes,1,Expected Range,Expected Range,55-64,13-24 Months,Premium,1253.04,104.42,1253.04,Developing,1.0,Critical,104.42,1253.04,0.8272565584704314,0.12614919963757174,0.12295081967213116,0.4057925481793555,Top Value,0.7623170192717422,134,High Priority,Contract Upgrade Offer,40,0.2,250.608,210.608,5.2652,64,2560,High,17252.930160000007,14692.930160000002,True,64.0,2560.0,False,False,True,True,True,True
600,48,Female,41,104.2,Month-to-Month,DSL,4272.2,No,Yes,1,Expected Range,Expected Range,45-54,25-48 Months,Premium,1250.4,104.2,1250.4,Established,1.0,Critical,104.2,1250.4,0.8248110271231659,0.34408134501157756,0.33606557377049184,0.5343692750459414,Top Value,0.8137477100183765,38,Immediate Action,Contract Upgrade Offer,40,0.2,250.08000000000004,210.08000000000004,5.252000000000001,65,2600,High,17503.01016000001,14903.010160000002,True,65.0,2600.0,False,False,True,True,True,True
757,49,Male,6,104.09,Month-to-Month,Fiber Optic,624.54,No,Yes,1,Expected Range,Expected Range,45-54,0-6 Months,Premium,1249.08,104.09,1249.08,New,1.0,Critical,104.09,1249.08,0.8235882614495333,0.050300211416490485,0.04918032786885246,0.35933546054279814,High Value,0.7437341842171192,211,High Priority,Contract Upgrade Offer,40,0.2,249.816,209.816,5.2454,66,2640,High,17752.826160000008,15112.826160000002,True,66.0,2640.0,False,False,True,True,True,True
266,32,Male,24,104.01,Month-to-Month,No Internet,2496.24,No,Yes,1,Expected Range,Expected Range,25-34,13-24 Months,Premium,1248.1200000000001,104.01,1248.1200000000001,Developing,1.0,Critical,104.01,1248.1200000000001,0.8226989773232549,0.20104620960434913,0.19672131147540983,0.44862609215967664,Top Value,0.7794504368638706,86,High Priority,Contract Upgrade Offer,40,0.2,249.62400000000002,209.62400000000002,5.240600000000001,67,2680,High,18002.450160000008,15322.450160000002,True,67.0,2680.0,False,False,True,True,True,True
481,43,Female,0,103.89,Month-to-Month,Fiber Optic,0.0,No,Yes,1,Expected Range,Expected Range,35-44,0-6 Months,Premium,1246.68,103.89,1246.68,New,1.0,Critical,103.89,1246.68,0.8213650511338373,0.0,0.0,0.3285460204535349,High Value,0.7314184081814139,266,High Priority,Contract Upgrade Offer,40,0.2,249.336,209.336,5.2334000000000005,68,2720,High,18251.786160000007,15531.786160000001,True,68.0,2720.0,False,False,True,True,True,True
761,39,Male,18,103.65,Month-to-Month,Fiber Optic,1865.7,No,Yes,1,Expected Range,Expected Range,35-44,13-24 Months,Premium,1243.8000000000002,103.65,1243.8000000000002,Developing,1.0,Critical,103.65,1243.8000000000002,0.8186971987550025,0.15026276049531864,0.14754098360655737,0.41695609157700186,Top Value,0.7667824366308007,118,High Priority,Contract Upgrade Offer,40,0.2,248.76000000000005,208.76000000000005,5.219000000000001,69,2760,High,18500.546160000005,15740.546160000002,True,69.0,2760.0,False,False,True,True,True,True
446,51,Female,5,103.57,Month-to-Month,Fiber Optic,517.8499999999999,Yes,Yes,1,Expected Range,Expected Range,45-54,0-6 Months,Premium,1242.84,103.57,1242.84,New,1.0,Critical,103.57,1242.84,0.8178079146287238,0.041707439846974725,0.04098360655737705,0.35196667143727495,High Value,0.7407866685749099,221,High Priority,Contract Upgrade Offer,40,0.2,248.56799999999998,208.56799999999998,5.2142,70,2800,High,18749.114160000005,15949.114160000001,True,70.0,2800.0,False,False,True,True,True,True
882,39,Female,42,103.12,Month-to-Month,DSL,4331.04,No,Yes,1,Expected Range,Expected Range,35-44,25-48 Months,Premium,1237.44,103.12,1237.44,Established,1.0,Critical,103.12,1237.44,0.8128056914184083,0.34882029598308667,0.3442622950819672,0.5332749539319355,Top Value,0.8133099815727742,39,Immediate Action,Contract Upgrade Offer,40,0.2,247.48800000000003,207.48800000000003,5.187200000000001,71,2840,High,18996.602160000006,16156.60216,True,71.0,2840.0,False,False,True,True,True,True
928,48,Male,0,102.89,Month-to-Month,Fiber Optic,0.0,Yes,Yes,1,Expected Range,Expected Range,45-54,0-6 Months,Premium,1234.68,102.89,1234.68,New,1.0,Critical,102.89,1234.68,0.8102489995553581,0.0,0.0,0.32409959982214326,High Value,0.7296398399288573,273,High Priority,Contract Upgrade Offer,40,0.2,246.93600000000004,206.93600000000004,5.173400000000001,72,2880,High,19243.538160000007,16363.53816,True,72.0,2880.0,False,False,True,True,True,True
527,28,Female,20,102.51,Month-to-Month,No Internet,2050.2000000000003,No,Yes,1,Expected Range,Expected Range,25-34,13-24 Months,Premium,1230.1200000000001,102.51,1230.1200000000001,Developing,1.0,Critical,102.51,1230.1200000000001,0.806024899955536,0.1651223195409242,0.1639344262295082,0.42118637837891487,Top Value,0.768474551351566,111,High Priority,Contract Upgrade Offer,40,0.2,246.02400000000003,206.02400000000003,5.150600000000001,73,2920,High,19489.56216000001,16569.56216,True,73.0,2920.0,False,False,True,True,True,True
686,52,Female,5,102.51,Month-to-Month,DSL,512.5500000000001,Yes,Yes,1,Expected Range,Expected Range,45-54,0-6 Months,Premium,1230.1200000000001,102.51,1230.1200000000001,New,1.0,Critical,102.51,1230.1200000000001,0.806024899955536,0.04128057988523105,0.04098360655737705,0.3471040645813895,High Value,0.7388416258325557,229,High Priority,Contract Upgrade Offer,40,0.2,246.02400000000003,206.02400000000003,5.150600000000001,74,2960,High,19735.58616000001,16775.586160000003,True,74.0,2960.0,False,False,True,True,True,True
624,58,Male,7,102.49,Month-to-Month,Fiber Optic,717.43,Yes,Yes,1,Expected Range,Expected Range,55-64,7-12 Months,Premium,1229.8799999999999,102.49,1229.8799999999999,Developing,1.0,Critical,102.49,1229.8799999999999,0.8058025789239662,0.057781536293164196,0.05737704918032787,0.35688883156727597,High Value,0.7427555326269104,214,High Priority,Contract Upgrade Offer,40,0.2,245.976,205.976,5.1494,75,3000,High,19981.56216000001,16981.56216,True,75.0,3000.0,False,False,True,True,True,True
23,45,Male,10,102.4,Month-to-Month,DSL,1024.0,Yes,Yes,1,Expected Range,Expected Range,45-54,7-12 Months,Premium,1228.8000000000002,102.4,1228.8000000000002,Developing,1.0,Critical,102.4,1228.8000000000002,0.8048021342819032,0.08247256619349642,0.0819672131147541,0.3712780551591736,High Value,0.7485112220636694,190,High Priority,Contract Upgrade Offer,40,0.2,245.76000000000005,205.76000000000005,5.144000000000001,76,3040,High,20227.322160000007,17187.32216,True,76.0,3040.0,False,False,True,True,True,True
151,47,Female,6,102.4,Month-to-Month,Fiber Optic,614.4000000000001,No,Yes,1,Expected Range,Expected Range,45-54,0-6 Months,Premium,1228.8000000000002,102.4,1228.8000000000002,New,1.0,Critical,102.4,1228.8000000000002,0.8048021342819032,0.04948353971609786,0.04918032786885246,0.3515351745806087,High Value,0.7406140698322434,222,High Priority,Contract Upgrade Offer,40,0.2,245.76000000000005,205.76000000000005,5.144000000000001,77,3080,High,20473.082160000005,17393.082159999998,True,77.0,3080.0,False,False,True,True,True,True
31,38,Male,34,102.27,Month-to-Month,DSL,3477.18,No,Yes,1,Expected Range,Expected Range,35-44,25-48 Months,Premium,1227.24,102.27,1227.24,Established,1.0,Critical,102.27,1227.24,0.8033570475767009,0.2800507399577167,0.27868852459016397,0.48903270916342223,Top Value,0.7956130836653689,62,High Priority,Contract Upgrade Offer,40,0.2,245.448,205.448,5.1362000000000005,78,3120,High,20718.530160000006,17598.53016,True,78.0,3120.0,False,False,True,True,True,True
180,72,Female,40,102.25,Month-to-Month,Fiber Optic,4090.0,No,Yes,1,Expected Range,Expected Range,65+,25-48 Months,Premium,1227.0,102.25,1227.0,Established,1.0,Critical,102.25,1227.0,0.8031347265451312,0.3294070270814457,0.3278688524590164,0.5185135632113126,Top Value,0.8074054252845251,48,Immediate Action,Contract Upgrade Offer,40,0.2,245.4,205.4,5.135,79,3160,High,20963.930160000007,17803.93016,True,79.0,3160.0,False,False,True,True,True,True
489,61,Female,38,102.09,Month-to-Month,DSL,3879.42,No,Yes,1,Expected Range,Expected Range,55-64,25-48 Months,Premium,1225.08,102.09,1225.08,Established,1.0,Critical,102.09,1225.08,0.8013561582925746,0.3124469948655995,0.3114754098360656,0.507767763979006,Top Value,0.8031071055916024,51,Immediate Action,Contract Upgrade Offer,40,0.2,245.016,205.016,5.1254,80,3200,High,21208.946160000007,18008.94616,True,80.0,3200.0,False,False,True,True,True,True
236,51,Female,35,101.85,Month-to-Month,DSL,3564.75,No,Yes,1,Expected Range,Expected Range,45-54,25-48 Months,Premium,1222.1999999999998,101.85,1222.1999999999998,Established,1.0,Critical,101.85,1222.1999999999998,0.7986883059137395,0.28710359408033825,0.2868852459016394,0.491682891769024,Top Value,0.7966731567076096,58,High Priority,Contract Upgrade Offer,40,0.2,244.43999999999997,204.43999999999997,5.110999999999999,81,3240,High,21453.386160000005,18213.38616,True,81.0,3240.0,False,False,True,True,True,True
65,53,Female,0,101.66,Month-to-Month,Fiber Optic,0.0,Yes,Yes,1,Expected Range,Expected Range,45-54,0-6 Months,Premium,1219.92,101.66,1219.92,New,1.0,Critical,101.66,1219.92,0.7965762561138285,0.0,0.0,0.3186305024455314,High Value,0.7274522009782125,279,High Priority,Contract Upgrade Offer,40,0.2,243.98400000000004,203.98400000000004,5.099600000000001,82,3280,High,21697.370160000006,18417.37016,True,82.0,3280.0,False,False,True,True,True,True
670,55,Female,24,100.86,Month-to-Month,No Internet,2420.64,No,Yes,1,Expected Range,Expected Range,55-64,13-24 Months,Premium,1210.32,100.86,1210.32,Developing,1.0,Critical,100.86,1210.32,0.787683414851045,0.1949574146783449,0.19672131147540983,0.4324887889466912,Top Value,0.7729955155786765,102,High Priority,Contract Upgrade Offer,40,0.2,242.064,202.064,5.0516,83,3320,High,21939.434160000004,18619.434159999997,True,83.0,3320.0,False,False,True,True,True,True
854,56,Female,12,100.18,Month-to-Month,No Internet,1202.16,No,Yes,1,Expected Range,Expected Range,55-64,7-12 Months,Premium,1202.16,100.18,1202.16,Developing,1.0,Critical,100.18,1202.16,0.7801244997776791,0.09682150407731803,0.09836065573770492,0.37052749027255916,High Value,0.7482109961090236,191,High Priority,Contract Upgrade Offer,40,0.2,240.43200000000002,200.43200000000002,5.010800000000001,84,3360,High,22179.866160000005,18819.866159999998,True,84.0,3360.0,False,False,True,True,True,True
759,36,Female,21,100.16,Month-to-Month,No Internet,2103.36,No,Yes,1,Expected Range,Expected Range,35-44,13-24 Months,Premium,1201.92,100.16,1201.92,Developing,1.0,Critical,100.16,1201.92,0.7799021787461093,0.16940380549682876,0.1721311475409836,0.41428499030757976,Top Value,0.7657139961230319,120,High Priority,Contract Upgrade Offer,40,0.2,240.38400000000001,200.38400000000001,5.009600000000001,85,3400,High,22420.250160000003,19020.250159999996,True,85.0,3400.0,False,False,True,True,True,True
80,25,Female,6,100.02,Month-to-Month,No Internet,600.12,No,Yes,1,Expected Range,Expected Range,25-34,0-6 Months,Premium,1200.24,100.02,1200.24,New,1.0,Critical,100.02,1200.24,0.7783459315251224,0.04833343400785261,0.04918032786885246,0.3405501564800105,High Value,0.7362200625920042,239,High Priority,Contract Upgrade Offer,40,0.2,240.048,200.048,5.0012,86,3440,High,22660.298160000002,19220.298159999995,True,86.0,3440.0,False,False,True,True,True,True
273,56,Female,32,99.93,Month-to-Month,No Internet,3197.76,No,Yes,1,Expected Range,Expected Range,55-64,25-48 Months,High,1199.16,99.93,1199.16,Established,1.0,Critical,99.93,1199.16,0.7773454868830594,0.25754636061612807,0.26229508196721313,0.46665319146067186,Top Value,0.7866612765842688,73,High Priority,Contract Upgrade Offer,40,0.2,239.83200000000002,199.83200000000002,4.995800000000001,87,3480,High,22900.13016,19420.130159999993,True,87.0,3480.0,False,False,True,True,True,True
397,27,Male,0,99.77,Month-to-Month,Fiber Optic,0.0,Yes,Yes,1,Expected Range,Expected Range,25-34,0-6 Months,High,1197.24,99.77,1197.24,New,1.0,Critical,99.77,1197.24,0.7755669186305025,0.0,0.0,0.310226767452201,High Value,0.7240907069808804,298,High Priority,Contract Upgrade Offer,40,0.2,239.448,199.448,4.9862,88,3520,High,23139.57816,19619.578159999994,True,88.0,3520.0,False,False,True,True,True,True
355,44,Male,4,99.25,Month-to-Month,No Internet,397.0,No,Yes,1,Expected Range,Expected Range,35-44,0-6 Months,High,1191.0,99.25,1191.0,New,1.0,Critical,99.25,1191.0,0.7697865718096932,0.031974227323064534,0.03278688524590164,0.3273023295984253,High Value,0.7309209318393701,270,High Priority,Contract Upgrade Offer,40,0.2,238.20000000000002,198.20000000000002,4.955,89,3560,High,23377.77816,19817.778159999994,True,89.0,3560.0,False,False,True,True,True,True
125,50,Male,3,98.79,Month-to-Month,DSL,296.37,No,Yes,1,Expected Range,Expected Range,45-54,0-6 Months,High,1185.48,98.79,1185.48,New,1.0,Critical,98.79,1185.48,0.7646731880835929,0.023869525823014194,0.02459016393442623,0.32037115025509866,High Value,0.7281484601020395,275,High Priority,Contract Upgrade Offer,40,0.2,237.096,197.096,4.9274000000000004,90,3600,High,23614.874160000003,20014.874159999996,True,90.0,3600.0,False,False,True,True,True,True
81,42,Male,7,98.48,Month-to-Month,Fiber Optic,689.36,No,Yes,1,Expected Range,Expected Range,35-44,7-12 Months,High,1181.76,98.48,1181.76,Developing,1.0,Critical,98.48,1181.76,0.7612272120942642,0.05552078928823115,0.05737704918032787,0.33826742338366855,High Value,0.7353069693534674,245,High Priority,Contract Upgrade Offer,40,0.2,236.352,196.352,4.9088,91,3640,High,23851.226160000002,20211.226159999995,True,91.0,3640.0,False,False,True,True,True,True
645,42,Male,6,98.16,Month-to-Month,Fiber Optic,588.96,No,Yes,1,Expected Range,Expected Range,35-44,0-6 Months,High,1177.92,98.16,1177.92,New,1.0,Critical,98.16,1177.92,0.7576700755891508,0.04743461189972818,0.04918032786885246,0.3319652263677783,High Value,0.7327860905471113,258,High Priority,Contract Upgrade Offer,40,0.2,235.58400000000003,195.58400000000003,4.889600000000001,92,3680,High,24086.81016,20406.810159999994,True,92.0,3680.0,False,False,True,True,True,True
447,48,Female,4,98.13,Month-to-Month,No Internet,392.52,No,Yes,1,Expected Range,Expected Range,45-54,0-6 Months,High,1177.56,98.13,1177.56,New,1.0,Critical,98.13,1177.56,0.7573365940417964,0.031613409845967985,0.03278688524590164,0.3221960523742828,High Value,0.7288784209497131,274,High Priority,Contract Upgrade Offer,40,0.2,235.512,195.512,4.8878,93,3720,High,24322.32216,20602.322159999992,True,93.0,3720.0,False,False,True,True,True,True
